00539132013170090017246386;17246386;cwb_3110_tam_286432;2013-10-31;0003;539132;HOSPITAL DAS NACOES LTDA;R RAPHAEL PAPA 10;;82530190;JD SOCIAL;CURITIBA;PR;03103519000193;06327259000193; 
00590316013170090017246471;17246471;cwb_3110_tam_286432;2013-10-31;0003;590316;FEDERACAO PARANAENSE DE TENIS;R PST MANOEL VIRGINIO DE SOUZA 1020;;82810400;CAPAO DA IMBUIA;CURITIBA;PR;03103519000193;06327259000193; 
08007192013170090017252959;17252959;cwb_3110_tam_286432;2013-10-31;0003;8007192;ALL AMERICA LATINA LOGISTICA M N SA;R EMILIO BERTOLINI 100;;82920030;CAJURU;CURITIBA;PR;03103519000193;06327259000193; 
08006437013170090017289713;17289713;cwb_3110_tam_286432;2013-10-31;0003;8006437;ALL AMERICA LATINA LOGISTICA M P SA;R EMILIO BERTOLINI 100;SL.08;82920030;CAJURU;CURITIBA;PR;03103519000193;06327259000193; 
08005170013170090017252838;17252838;cwb_3110_tam_286432;2013-10-31;0003;8005170;ALL AMERICA LATINA LOGISTICA M S SA;R EMILIO BERTOLINI 100;SL.08;82920030;CAJURU;CURITIBA;PR;03103519000193;06327259000193; 
08006437013170090017288232;17288232;cwb_3110_tam_286432;2013-10-31;0003;8006437;ALL AMERICA LATINA LOGISTICA M P SA;R EMILIO BERTOLINI 100;SL.08;82920030;CAJURU;CURITIBA;PR;03103519000193;06327259000193; 
01050044011920960017314437;17314437;cwb_3110_tam_286432;2013-10-31;0002;1050044;VERDI & OELKE CONTADORES ASSOCIADOS S/S;R AV PREFEITO WALDEMAR GRUBBA 1839;SL 3;89256500;VILA LALAU;JARAGUA DO SUL;SC;03103519000193;06327259000193; 
01277390011920960017316995;17316995;cwb_3110_tam_286432;2013-10-31;0002;1277390;MALWEE MALHAS LTDA;R BERTHA WEEGE 200;MALWEE MALHAS;89260900;BARRA DO RIO CERRO;JARAGUA DO SUL;SC;03103519000193;06327259000193; 
00837844011920960017286939;17286939;cwb_3110_tam_286432;2013-10-31;0003;837844;DICA COMERCIO DE CONFECCOES LTDA EPP;R 28 DE AGOSTO 1370;;89270000;CENTRO;GUARAMIRIM;SC;03103519000193;06327259000193; 
00837860011920960017286943;17286943;cwb_3110_tam_286432;2013-10-31;0003;837860;DICA COM DE CONFECCOES LTDA EPP;R 28 DE AGOSTO 1321;;89270000;CENTRO;GUARAMIRIM;SC;03103519000193;06327259000193; 
01215833011920960017314714;17314714;cwb_3110_tam_286432;2013-10-31;0002;1215833;OFICIO DE REGISTRO DE IMOVEIS;R 28 DE AGOSTO 1918;AN 3;89270000;CENTRO;GUARAMIRIM;SC;03103519000193;06327259000193; 
01378341005135470017264606;17264606;cwb_3110_tam_286432;2013-10-31;0003;1378341;MENEGOTTI INDUSTRIAS METALURGICAS LTDA;R R PALMIRO GNEIPEL 300;;89275000;CENTRO;SCHROEDER;SC;03103519000193;06327259000193; 
00837852013402240017286942;17286942;cwb_3110_tam_286432;2013-10-31;0003;837852;CS AV COM DE CONFECCOES LTDA EPP;R VSC DE TAUNAY 137;;89290000;CENTRO;SAO BENTO DO SUL;SC;03103519000193;06327259000193; 
01022796005135470017248646;17248646;cwb_3110_tam_286432;2013-10-31;0003;1022796;CONDUTA INDUSTRIA E COMERCIO DE MALHAS L;R CASEMIRO DE ABREU 375;;89300000;CENTRO;MAFRA;SC;03103519000193;06327259000193; 
01189600013402240017290115;17290115;cwb_3110_tam_286432;2013-10-31;0002;1189600;IPIRANGA PROD DE PETROLEO S A;RDV BR 280 54;KM;89460000;BAIRRO INVALIDO;CANOINHAS;SC;03103519000193;06327259000193; 
